id,timestamp,bus_stop,service,estimated,eta_seconds,hour,minute,weekday,eta_minutes,prev_eta_minutes,eta_change_minutes
15713,2025-11-16T19:25:50.531Z,75341,28,2025-11-16T11:42:30.000Z,999.468275,19,25,1,16.657804583333334,,
35173,2025-11-16T20:27:59.192Z,75341,28,2025-11-16T12:33:21.000Z,321.807182,20,27,1,5.363453033333333,16.657804583333334,-11.294351550000002
15716,2025-11-16T19:25:50.531Z,75341,59,2025-11-16T11:41:39.000Z,948.468275,19,25,1,15.807804583333333,,
35176,2025-11-16T20:27:59.192Z,75341,59,2025-11-16T12:43:14.000Z,914.807182,20,27,1,15.246786366666667,15.807804583333333,-0.5610182166666657
15721,2025-11-16T19:25:50.531Z,75349,18,2025-11-16T11:40:09.000Z,858.468275,19,25,1,14.307804583333333,,
35181,2025-11-16T20:27:59.192Z,75349,18,2025-11-16T12:43:13.000Z,913.807182,20,27,1,15.2301197,14.307804583333333,0.9223151166666668
15722,2025-11-16T19:25:50.531Z,75349,21,2025-11-16T11:38:34.000Z,763.468275,19,25,1,12.724471249999999,,
35182,2025-11-16T20:27:59.192Z,75349,21,2025-11-16T12:29:59.000Z,119.807182,20,27,1,1.9967863666666665,12.724471249999999,-10.727684883333332
15724,2025-11-16T19:25:50.531Z,75349,46,2025-11-16T11:42:07.000Z,976.468275,19,25,1,16.274471249999998,,
35184,2025-11-16T20:27:59.192Z,75349,46,2025-11-16T12:41:31.000Z,811.807182,20,27,1,13.5301197,16.274471249999998,-2.7443515499999975
15728,2025-11-16T19:25:50.531Z,75349,67,2025-11-16T11:32:09.000Z,378.468275,19,25,1,6.307804583333334,,
35188,2025-11-16T20:27:59.192Z,75349,67,2025-11-16T12:31:35.000Z,215.807182,20,27,1,3.596786366666667,6.307804583333334,-2.7110182166666665
15730,2025-11-16T19:25:50.531Z,75351,118,2025-11-16T11:37:38.000Z,707.468275,19,25,1,11.791137916666665,,
35190,2025-11-16T20:27:59.192Z,75351,118,2025-11-16T12:35:35.000Z,455.807182,20,27,1,7.596786366666667,11.791137916666665,-4.194351549999999
15731,2025-11-16T19:25:50.531Z,75351,168,2025-11-16T11:28:56.000Z,185.468275,19,25,1,3.091137916666667,,
35191,2025-11-16T20:27:59.192Z,75351,168,2025-11-16T12:52:58.000Z,1498.807182,20,27,1,24.9801197,3.091137916666667,21.888981783333332
15740,2025-11-16T19:25:50.531Z,75359,58,2025-11-16T11:35:22.000Z,571.468275,19,25,1,9.52447125,,
35200,2025-11-16T20:27:59.192Z,75359,58,2025-11-16T12:42:49.000Z,889.807182,20,27,1,14.830119700000001,9.52447125,5.305648450000001
15743,2025-11-16T19:25:50.531Z,75361,127,2025-11-16T11:42:30.000Z,999.468275,19,25,1,16.657804583333334,,
35203,2025-11-16T20:27:59.192Z,75361,127,2025-11-16T12:42:32.000Z,872.807182,20,27,1,14.546786366666668,16.657804583333334,-2.1110182166666664
15757,2025-11-16T19:25:50.531Z,75371,58,2025-11-16T11:31:48.000Z,357.468275,19,25,1,5.957804583333333,,
35217,2025-11-16T20:27:59.192Z,75371,58,2025-11-16T12:33:24.000Z,324.807182,20,27,1,5.413453033333334,5.957804583333333,-0.5443515499999991
15765,2025-11-16T19:25:50.531Z,75411,58,2025-11-16T11:30:52.000Z,301.468275,19,25,1,5.02447125,,
35225,2025-11-16T20:27:59.192Z,75411,58,2025-11-16T12:32:04.000Z,244.807182,20,27,1,4.0801197,5.02447125,-0.9443515500000004
15768,2025-11-16T19:25:50.531Z,75461,127,2025-11-16T11:38:54.000Z,783.468275,19,25,1,13.057804583333333,,
35228,2025-11-16T20:27:59.192Z,75461,127,2025-11-16T12:39:27.000Z,687.807182,20,27,1,11.463453033333334,13.057804583333333,-1.594351549999999
15774,2025-11-16T19:25:50.531Z,75479,296,2025-11-16T11:28:42.000Z,171.468275,19,25,1,2.8578045833333334,,
35234,2025-11-16T20:27:59.192Z,75479,296,2025-11-16T12:42:01.000Z,841.807182,20,27,1,14.0301197,2.8578045833333334,11.172315116666667
15777,2025-11-16T19:25:50.531Z,75481,296,2025-11-16T11:40:08.000Z,857.468275,19,25,1,14.291137916666665,,
35237,2025-11-16T20:27:59.192Z,75481,296,2025-11-16T12:39:28.000Z,688.807182,20,27,1,11.4801197,14.291137916666665,-2.8110182166666657
15780,2025-11-16T19:25:50.531Z,75489,296,2025-11-16T11:43:19.000Z,1048.468275,19,25,1,17.47447125,,
35240,2025-11-16T20:27:59.192Z,75489,296,2025-11-16T12:40:52.000Z,772.807182,20,27,1,12.8801197,17.47447125,-4.594351550000001
15788,2025-11-16T19:25:50.531Z,75499,68,2025-11-16T11:40:28.000Z,877.468275,19,25,1,14.62447125,,
35248,2025-11-16T20:27:59.192Z,75499,68,2025-11-16T12:51:03.000Z,1383.807182,20,27,1,23.063453033333335,14.62447125,8.438981783333336
15793,2025-11-16T19:25:50.531Z,75511,127,2025-11-16T11:36:17.000Z,626.468275,19,25,1,10.441137916666666,,
35253,2025-11-16T20:27:59.192Z,75511,127,2025-11-16T12:37:42.000Z,582.807182,20,27,1,9.713453033333334,10.441137916666666,-0.7276848833333318
15794,2025-11-16T19:25:50.531Z,75511,18,2025-11-16T11:34:39.000Z,528.468275,19,25,1,8.807804583333333,,
35254,2025-11-16T20:27:59.192Z,75511,18,2025-11-16T12:37:12.000Z,552.807182,20,27,1,9.213453033333334,8.807804583333333,0.40564845000000105
15801,2025-11-16T19:25:50.531Z,75541,298,2025-11-16T11:44:14.000Z,1103.468275,19,25,1,18.391137916666665,,
35261,2025-11-16T20:27:59.192Z,75541,298,2025-11-16T12:35:14.000Z,434.807182,20,27,1,7.246786366666667,18.391137916666665,-11.144351549999998
15803,2025-11-16T19:25:50.531Z,75551,298,2025-11-16T11:45:08.000Z,1157.468275,19,25,1,19.291137916666667,,
35263,2025-11-16T20:27:59.192Z,75551,298,2025-11-16T12:36:06.000Z,486.807182,20,27,1,8.113453033333334,19.291137916666667,-11.177684883333333
15808,2025-11-16T19:25:50.531Z,75569,299,2025-11-16T11:30:51.000Z,300.468275,19,25,1,5.007804583333334,,
35269,2025-11-16T20:27:59.192Z,75569,299,2025-11-16T12:44:00.000Z,960.807182,20,27,1,16.013453033333334,5.007804583333334,11.00564845
15817,2025-11-16T19:25:50.531Z,75581,15,2025-11-16T11:36:43.000Z,652.468275,19,25,1,10.87447125,,
35279,2025-11-16T20:27:59.192Z,75581,15,2025-11-16T12:43:16.000Z,916.807182,20,27,1,15.2801197,10.87447125,4.405648450000001
15818,2025-11-16T19:25:50.531Z,75581,46,2025-11-16T11:52:39.000Z,1608.468275,19,25,1,26.807804583333333,,
35280,2025-11-16T20:27:59.192Z,75581,46,2025-11-16T12:38:30.000Z,630.807182,20,27,1,10.513453033333333,26.807804583333333,-16.294351550000002
15820,2025-11-16T19:25:50.531Z,75589,15,2025-11-16T11:33:29.000Z,458.468275,19,25,1,7.641137916666667,,
35282,2025-11-16T20:27:59.192Z,75589,15,2025-11-16T12:35:06.000Z,426.807182,20,27,1,7.113453033333333,7.641137916666667,-0.5276848833333334
15822,2025-11-16T19:25:50.531Z,75591,129,2025-11-16T11:36:27.000Z,636.468275,19,25,1,10.607804583333332,,
35284,2025-11-16T20:27:59.192Z,75591,129,2025-11-16T12:35:47.000Z,467.807182,20,27,1,7.796786366666667,10.607804583333332,-2.811018216666665
15831,2025-11-16T19:25:50.531Z,75611,296,2025-11-16T11:37:16.000Z,685.468275,19,25,1,11.42447125,,
35293,2025-11-16T20:27:59.192Z,75611,296,2025-11-16T12:34:43.000Z,403.807182,20,27,1,6.7301197,11.42447125,-4.6943515499999995
15837,2025-11-16T19:25:50.531Z,76031,34,2025-11-16T11:35:27.000Z,576.468275,19,25,1,9.607804583333332,,
35298,2025-11-16T20:27:59.192Z,76031,34,2025-11-16T12:32:07.000Z,247.807182,20,27,1,4.1301197,9.607804583333332,-5.477684883333332
15840,2025-11-16T19:25:50.531Z,76031,518,2025-11-16T11:45:25.000Z,1174.468275,19,25,1,19.57447125,,
35301,2025-11-16T20:27:59.192Z,76031,518,2025-11-16T12:32:23.000Z,263.807182,20,27,1,4.3967863666666664,19.57447125,-15.177684883333331
15844,2025-11-16T19:25:50.531Z,76039,12,2025-11-16T11:46:58.000Z,1267.468275,19,25,1,21.12447125,,
35305,2025-11-16T20:27:59.192Z,76039,12,2025-11-16T12:30:47.000Z,167.807182,20,27,1,2.796786366666667,21.12447125,-18.327684883333333
15848,2025-11-16T19:25:50.531Z,76039,38,2025-11-16T11:47:25.000Z,1294.468275,19,25,1,21.57447125,,
35309,2025-11-16T20:27:59.192Z,76039,38,2025-11-16T12:35:18.000Z,438.807182,20,27,1,7.313453033333333,21.57447125,-14.261018216666665
15849,2025-11-16T19:25:50.531Z,76039,39,2025-11-16T11:38:59.000Z,788.468275,19,25,1,13.141137916666667,,
35310,2025-11-16T20:27:59.192Z,76039,39,2025-11-16T12:43:35.000Z,935.807182,20,27,1,15.596786366666667,13.141137916666667,2.45564845
15853,2025-11-16T19:25:50.531Z,76039,9,2025-11-16T11:31:10.000Z,319.468275,19,25,1,5.32447125,,
35314,2025-11-16T20:27:59.192Z,76039,9,2025-11-16T12:33:30.000Z,330.807182,20,27,1,5.513453033333334,5.32447125,0.18898178333333338
15854,2025-11-16T19:25:50.531Z,76041,298,2025-11-16T11:40:54.000Z,903.468275,19,25,1,15.057804583333333,,
35315,2025-11-16T20:27:59.192Z,76041,298,2025-11-16T12:33:39.000Z,339.807182,20,27,1,5.663453033333334,15.057804583333333,-9.39435155
15875,2025-11-16T19:25:50.531Z,76059,31,2025-11-16T11:32:16.000Z,385.468275,19,25,1,6.42447125,,
35336,2025-11-16T20:27:59.192Z,76059,31,2025-11-16T12:42:23.000Z,863.807182,20,27,1,14.396786366666667,6.42447125,7.9723151166666675
15876,2025-11-16T19:25:50.531Z,76059,34,2025-11-16T11:41:46.000Z,955.468275,19,25,1,15.92447125,,
35337,2025-11-16T20:27:59.192Z,76059,34,2025-11-16T12:32:34.000Z,274.807182,20,27,1,4.5801197,15.92447125,-11.344351549999999
15889,2025-11-16T19:25:50.531Z,76061,34,2025-11-16T11:40:30.000Z,879.468275,19,25,1,14.657804583333332,,
35350,2025-11-16T20:27:59.192Z,76061,34,2025-11-16T12:44:01.000Z,961.807182,20,27,1,16.0301197,14.657804583333332,1.3723151166666678
15890,2025-11-16T19:25:50.531Z,76061,39,2025-11-16T11:36:49.000Z,658.468275,19,25,1,10.974471249999999,,
35351,2025-11-16T20:27:59.192Z,76061,39,2025-11-16T12:38:55.000Z,655.807182,20,27,1,10.9301197,10.974471249999999,-0.04435154999999824
15909,2025-11-16T19:25:50.531Z,76071,39,2025-11-16T11:29:44.000Z,233.468275,19,25,1,3.8911379166666666,,
35370,2025-11-16T20:27:59.192Z,76071,39,2025-11-16T12:44:23.000Z,983.807182,20,27,1,16.396786366666667,3.8911379166666666,12.50564845
15911,2025-11-16T19:25:50.531Z,76071,59,2025-11-16T11:31:53.000Z,362.468275,19,25,1,6.041137916666667,,
35372,2025-11-16T20:27:59.192Z,76071,59,2025-11-16T12:31:33.000Z,213.807182,20,27,1,3.5634530333333334,6.041137916666667,-2.4776848833333336
15913,2025-11-16T19:25:50.531Z,76079,17,2025-11-16T11:58:17.000Z,1946.468275,19,25,1,32.44113791666667,,
35374,2025-11-16T20:27:59.192Z,76079,17,2025-11-16T12:39:16.000Z,676.807182,20,27,1,11.2801197,32.44113791666667,-21.16101821666667
15917,2025-11-16T19:25:50.531Z,76079,34,2025-11-16T11:37:18.000Z,687.468275,19,25,1,11.457804583333333,,
35378,2025-11-16T20:27:59.192Z,76079,34,2025-11-16T12:40:17.000Z,737.807182,20,27,1,12.296786366666668,11.457804583333333,0.8389817833333346
15924,2025-11-16T19:25:50.531Z,76081,20,2025-11-16T11:31:07.000Z,316.468275,19,25,1,5.27447125,,
35385,2025-11-16T20:27:59.192Z,76081,20,2025-11-16T12:33:32.000Z,332.807182,20,27,1,5.546786366666667,5.27447125,0.2723151166666664
15926,2025-11-16T19:25:50.531Z,76081,292,2025-11-16T11:44:58.000Z,1147.468275,19,25,1,19.12447125,,
35387,2025-11-16T20:27:59.192Z,76081,292,2025-11-16T12:47:27.000Z,1167.807182,20,27,1,19.463453033333334,19.12447125,0.3389817833333346
15936,2025-11-16T19:25:50.531Z,76089,292,2025-11-16T11:50:53.000Z,1502.468275,19,25,1,25.041137916666667,,
35397,2025-11-16T20:27:59.192Z,76089,292,2025-11-16T12:53:19.000Z,1519.807182,20,27,1,25.3301197,25.041137916666667,0.2889817833333339
15949,2025-11-16T19:25:50.531Z,76091,518,2025-11-16T11:42:31.000Z,1000.468275,19,25,1,16.67447125,,
35410,2025-11-16T20:27:59.192Z,76091,518,2025-11-16T12:50:46.000Z,1366.807182,20,27,1,22.7801197,16.67447125,6.10564845
15950,2025-11-16T19:25:50.531Z,76091,59,2025-11-16T11:34:38.000Z,527.468275,19,25,1,8.791137916666665,,
35411,2025-11-16T20:27:59.192Z,76091,59,2025-11-16T12:34:07.000Z,367.807182,20,27,1,6.1301197,8.791137916666665,-2.6610182166666654
15952,2025-11-16T19:25:50.531Z,76099,17,2025-11-16T11:55:00.000Z,1749.468275,19,25,1,29.157804583333334,,
35413,2025-11-16T20:27:59.192Z,76099,17,2025-11-16T12:36:11.000Z,491.807182,20,27,1,8.196786366666666,29.157804583333334,-20.961018216666666
15958,2025-11-16T19:25:50.531Z,76099,39,2025-11-16T11:30:52.000Z,301.468275,19,25,1,5.02447125,,
35419,2025-11-16T20:27:59.192Z,76099,39,2025-11-16T12:32:59.000Z,299.807182,20,27,1,4.996786366666667,5.02447125,-0.02768488333333341
15959,2025-11-16T19:25:50.531Z,76099,518,2025-11-16T11:36:04.000Z,613.468275,19,25,1,10.224471249999999,,
35420,2025-11-16T20:27:59.192Z,76099,518,2025-11-16T12:43:12.000Z,912.807182,20,27,1,15.213453033333334,10.224471249999999,4.988981783333335
15968,2025-11-16T19:25:50.531Z,76101,34,2025-11-16T11:33:24.000Z,453.468275,19,25,1,7.557804583333334,,
35428,2025-11-16T20:27:59.192Z,76101,34,2025-11-16T12:30:15.000Z,135.807182,20,27,1,2.2634530333333336,7.557804583333334,-5.29435155
15969,2025-11-16T19:25:50.531Z,76101,38,2025-11-16T11:48:51.000Z,1380.468275,19,25,1,23.007804583333332,,
35429,2025-11-16T20:27:59.192Z,76101,38,2025-11-16T12:36:29.000Z,509.807182,20,27,1,8.496786366666667,23.007804583333332,-14.511018216666665
15974,2025-11-16T19:25:50.531Z,76101,9,2025-11-16T11:37:13.000Z,682.468275,19,25,1,11.37447125,,
35434,2025-11-16T20:27:59.192Z,76101,9,2025-11-16T12:30:21.000Z,141.807182,20,27,1,2.3634530333333337,11.37447125,-9.011018216666665
15975,2025-11-16T19:25:50.531Z,76109,12,2025-11-16T11:28:18.000Z,147.468275,19,25,1,2.4578045833333335,,
35435,2025-11-16T20:27:59.192Z,76109,12,2025-11-16T12:32:30.000Z,270.807182,20,27,1,4.513453033333334,2.4578045833333335,2.05564845
15981,2025-11-16T19:25:50.531Z,76109,39,2025-11-16T11:28:29.000Z,158.468275,19,25,1,2.6411379166666666,,
35441,2025-11-16T20:27:59.192Z,76109,39,2025-11-16T12:30:38.000Z,158.807182,20,27,1,2.646786366666667,2.6411379166666666,0.005648450000000249
15982,2025-11-16T19:25:50.531Z,76109,518,2025-11-16T11:33:50.000Z,479.468275,19,25,1,7.991137916666667,,
35442,2025-11-16T20:27:59.192Z,76109,518,2025-11-16T12:41:02.000Z,782.807182,20,27,1,13.046786366666668,7.991137916666667,5.0556484500000005
15984,2025-11-16T19:25:50.531Z,76109,8,2025-11-16T11:34:25.000Z,514.468275,19,25,1,8.574471249999998,,
35444,2025-11-16T20:27:59.192Z,76109,8,2025-11-16T12:38:55.000Z,655.807182,20,27,1,10.9301197,8.574471249999998,2.355648450000002
15986,2025-11-16T19:25:50.531Z,76111,129,2025-11-16T11:34:44.000Z,533.468275,19,25,1,8.891137916666667,,
35446,2025-11-16T20:27:59.192Z,76111,129,2025-11-16T12:31:58.000Z,238.807182,20,27,1,3.9801197000000004,8.891137916666667,-4.911018216666666
15992,2025-11-16T19:25:50.531Z,76119,293,2025-11-16T11:29:37.000Z,226.468275,19,25,1,3.77447125,,
35452,2025-11-16T20:27:59.192Z,76119,293,2025-11-16T12:31:31.000Z,211.807182,20,27,1,3.5301197,3.77447125,-0.24435154999999975
15998,2025-11-16T19:25:50.531Z,76121,299,2025-11-16T11:34:40.000Z,529.468275,19,25,1,8.824471249999998,,
35458,2025-11-16T20:27:59.192Z,76121,299,2025-11-16T12:31:09.000Z,189.807182,20,27,1,3.1634530333333335,8.824471249999998,-5.661018216666665
16002,2025-11-16T19:25:50.531Z,76129,299,2025-11-16T11:32:43.000Z,412.468275,19,25,1,6.87447125,,
35462,2025-11-16T20:27:59.192Z,76129,299,2025-11-16T12:32:48.000Z,288.807182,20,27,1,4.813453033333333,6.87447125,-2.0610182166666666
16004,2025-11-16T19:25:50.531Z,76131,129,2025-11-16T11:40:40.000Z,889.468275,19,25,1,14.824471249999998,,
35464,2025-11-16T20:27:59.192Z,76131,129,2025-11-16T12:37:58.000Z,598.807182,20,27,1,9.9801197,14.824471249999998,-4.844351549999999
16008,2025-11-16T19:25:50.531Z,76131,27,2025-11-16T11:44:00.000Z,1089.468275,19,25,1,18.157804583333334,,
35468,2025-11-16T20:27:59.192Z,76131,27,2025-11-16T12:41:46.000Z,826.807182,20,27,1,13.7801197,18.157804583333334,-4.377684883333334
16009,2025-11-16T19:25:50.531Z,76131,298,2025-11-16T11:28:11.000Z,140.468275,19,25,1,2.341137916666667,,
35469,2025-11-16T20:27:59.192Z,76131,298,2025-11-16T12:42:06.000Z,846.807182,20,27,1,14.113453033333334,2.341137916666667,11.772315116666668
16020,2025-11-16T19:25:50.531Z,76141,168,2025-11-16T11:46:59.000Z,1268.468275,19,25,1,21.141137916666665,,
35480,2025-11-16T20:27:59.192Z,76141,168,2025-11-16T12:37:58.000Z,598.807182,20,27,1,9.9801197,21.141137916666665,-11.161018216666665
16026,2025-11-16T19:25:50.531Z,76149,15,2025-11-16T11:39:51.000Z,840.468275,19,25,1,14.007804583333332,,
35486,2025-11-16T20:27:59.192Z,76149,15,2025-11-16T12:42:01.000Z,841.807182,20,27,1,14.0301197,14.007804583333332,0.02231511666666819
16027,2025-11-16T19:25:50.531Z,76149,168,2025-11-16T11:36:33.000Z,642.468275,19,25,1,10.707804583333333,,
35487,2025-11-16T20:27:59.192Z,76149,168,2025-11-16T12:41:09.000Z,789.807182,20,27,1,13.163453033333333,10.707804583333333,2.45564845
16043,2025-11-16T19:25:50.531Z,76191,15,2025-11-16T11:36:44.000Z,653.468275,19,25,1,10.891137916666667,,
35504,2025-11-16T20:27:59.192Z,76191,15,2025-11-16T12:38:53.000Z,653.807182,20,27,1,10.896786366666667,10.891137916666667,0.005648450000000693
16044,2025-11-16T19:25:50.531Z,76191,168,2025-11-16T11:33:13.000Z,442.468275,19,25,1,7.37447125,,
35505,2025-11-16T20:27:59.192Z,76191,168,2025-11-16T12:38:02.000Z,602.807182,20,27,1,10.046786366666668,7.37447125,2.6723151166666677
16045,2025-11-16T19:25:50.531Z,76191,19,2025-11-16T11:30:21.000Z,270.468275,19,25,1,4.507804583333334,,
16076,2025-11-16T19:25:50.531Z,76201,4,2025-11-16T11:31:42.000Z,351.468275,19,25,1,5.857804583333333,,
35532,2025-11-16T20:27:59.192Z,76201,4,2025-11-16T12:36:09.000Z,489.807182,20,27,1,8.163453033333333,5.857804583333333,2.3056484499999996
16077,2025-11-16T19:25:50.531Z,76201,8,2025-11-16T11:29:14.000Z,203.468275,19,25,1,3.3911379166666666,,
35533,2025-11-16T20:27:59.192Z,76201,8,2025-11-16T12:34:06.000Z,366.807182,20,27,1,6.113453033333333,3.3911379166666666,2.7223151166666666
16079,2025-11-16T19:25:50.531Z,76209,19,2025-11-16T11:34:56.000Z,545.468275,19,25,1,9.091137916666666,,
35535,2025-11-16T20:27:59.192Z,76209,19,2025-11-16T12:34:05.000Z,365.807182,20,27,1,6.096786366666667,9.091137916666666,-2.9943515499999993
16081,2025-11-16T19:25:50.531Z,76209,37,2025-11-16T11:38:25.000Z,754.468275,19,25,1,12.574471249999998,,
16091,2025-11-16T19:25:50.531Z,76211,4,2025-11-16T11:33:06.000Z,435.468275,19,25,1,7.257804583333334,,
35544,2025-11-16T20:27:59.192Z,76211,4,2025-11-16T12:37:12.000Z,552.807182,20,27,1,9.213453033333334,7.257804583333334,1.95564845
16094,2025-11-16T19:25:50.531Z,76219,19,2025-11-16T11:33:41.000Z,470.468275,19,25,1,7.841137916666667,,
35547,2025-11-16T20:27:59.192Z,76219,19,2025-11-16T12:33:00.000Z,300.807182,20,27,1,5.013453033333334,7.841137916666667,-2.8276848833333332
16101,2025-11-16T19:25:50.531Z,76221,19,2025-11-16T11:34:01.000Z,490.468275,19,25,1,8.17447125,,
16105,2025-11-16T19:25:50.531Z,76221,38,2025-11-16T11:45:09.000Z,1158.468275,19,25,1,19.307804583333333,,
35555,2025-11-16T20:27:59.192Z,76221,38,2025-11-16T12:32:57.000Z,297.807182,20,27,1,4.963453033333334,19.307804583333333,-14.344351549999999
16111,2025-11-16T19:25:50.531Z,76229,37,2025-11-16T11:36:21.000Z,630.468275,19,25,1,10.507804583333332,,
16128,2025-11-16T19:25:50.531Z,76231,4,2025-11-16T11:36:15.000Z,624.468275,19,25,1,10.407804583333332,,
35574,2025-11-16T20:27:59.192Z,76231,4,2025-11-16T12:40:20.000Z,740.807182,20,27,1,12.346786366666667,10.407804583333332,1.9389817833333343
16129,2025-11-16T19:25:50.531Z,76231,518,2025-11-16T11:47:16.000Z,1285.468275,19,25,1,21.42447125,,
35575,2025-11-16T20:27:59.192Z,76231,518,2025-11-16T12:34:13.000Z,373.807182,20,27,1,6.2301197,21.42447125,-15.19435155
16134,2025-11-16T19:25:50.531Z,76239,17,2025-11-16T11:50:12.000Z,1461.468275,19,25,1,24.357804583333333,,
35580,2025-11-16T20:27:59.192Z,76239,17,2025-11-16T12:31:00.000Z,180.807182,20,27,1,3.0134530333333336,24.357804583333333,-21.34435155
16155,2025-11-16T19:25:50.531Z,76241,3,2025-11-16T11:30:55.000Z,304.468275,19,25,1,5.07447125,,
35598,2025-11-16T20:27:59.192Z,76241,3,2025-11-16T12:42:12.000Z,852.807182,20,27,1,14.213453033333334,5.07447125,9.138981783333334
16157,2025-11-16T19:25:50.531Z,76241,37,2025-11-16T11:44:48.000Z,1137.468275,19,25,1,18.95780458333333,,
16167,2025-11-16T19:25:50.531Z,76249,21,2025-11-16T11:29:35.000Z,224.468275,19,25,1,3.7411379166666667,,
35609,2025-11-16T20:27:59.192Z,76249,21,2025-11-16T12:40:21.000Z,741.807182,20,27,1,12.363453033333334,3.7411379166666667,8.622315116666668
16173,2025-11-16T19:25:50.531Z,76249,4,2025-11-16T11:54:26.000Z,1715.468275,19,25,1,28.591137916666664,,
35614,2025-11-16T20:27:59.192Z,76249,4,2025-11-16T12:32:27.000Z,267.807182,20,27,1,4.463453033333334,28.591137916666664,-24.12768488333333
16174,2025-11-16T19:25:50.531Z,76249,518,2025-11-16T11:29:18.000Z,207.468275,19,25,1,3.4578045833333335,,
35615,2025-11-16T20:27:59.192Z,76249,518,2025-11-16T12:36:20.000Z,500.807182,20,27,1,8.346786366666667,3.4578045833333335,4.8889817833333336
16183,2025-11-16T19:25:50.531Z,76261,293,2025-11-16T11:30:27.000Z,276.468275,19,25,1,4.607804583333333,,
35624,2025-11-16T20:27:59.192Z,76261,293,2025-11-16T12:34:28.000Z,388.807182,20,27,1,6.4801197,4.607804583333333,1.872315116666667
16185,2025-11-16T19:25:50.531Z,76269,293,2025-11-16T11:29:17.000Z,206.468275,19,25,1,3.441137916666667,,
35626,2025-11-16T20:27:59.192Z,76269,293,2025-11-16T12:33:22.000Z,322.807182,20,27,1,5.3801197,3.441137916666667,1.938981783333333
16186,2025-11-16T19:25:50.531Z,76271,28,2025-11-16T11:29:41.000Z,230.468275,19,25,1,3.841137916666667,,
35627,2025-11-16T20:27:59.192Z,76271,28,2025-11-16T12:43:48.000Z,948.807182,20,27,1,15.813453033333333,3.841137916666667,11.972315116666667
16187,2025-11-16T19:25:50.531Z,76271,293,2025-11-16T11:31:40.000Z,349.468275,19,25,1,5.82447125,,
35628,2025-11-16T20:27:59.192Z,76271,293,2025-11-16T12:35:34.000Z,454.807182,20,27,1,7.5801197,5.82447125,1.7556484499999998
16190,2025-11-16T19:25:50.531Z,76281,129,2025-11-16T11:37:10.000Z,679.468275,19,25,1,11.324471249999998,,
35631,2025-11-16T20:27:59.192Z,76281,129,2025-11-16T12:33:07.000Z,307.807182,20,27,1,5.1301197,11.324471249999998,-6.194351549999999
16200,2025-11-16T19:25:50.531Z,76311,18,2025-11-16T11:29:09.000Z,198.468275,19,25,1,3.3078045833333336,,
35641,2025-11-16T20:27:59.192Z,76311,18,2025-11-16T12:44:01.000Z,961.807182,20,27,1,16.0301197,3.3078045833333336,12.722315116666667
16201,2025-11-16T19:25:50.531Z,76311,29,2025-11-16T11:30:46.000Z,295.468275,19,25,1,4.92447125,,
35642,2025-11-16T20:27:59.192Z,76311,29,2025-11-16T12:51:11.000Z,1391.807182,20,27,1,23.196786366666668,4.92447125,18.272315116666668
16210,2025-11-16T19:25:50.531Z,76349,18,2025-11-16T11:30:31.000Z,280.468275,19,25,1,4.67447125,,
35651,2025-11-16T20:27:59.192Z,76349,18,2025-11-16T12:36:52.000Z,532.807182,20,27,1,8.8801197,4.67447125,4.20564845
16236,2025-11-16T19:25:50.531Z,76409,291,2025-11-16T11:31:33.000Z,342.468275,19,25,1,5.707804583333333,,
35677,2025-11-16T20:27:59.192Z,76409,291,2025-11-16T12:39:15.000Z,675.807182,20,27,1,11.263453033333333,5.707804583333333,5.55564845
16241,2025-11-16T19:25:50.531Z,76419,28,2025-11-16T11:36:21.000Z,630.468275,19,25,1,10.507804583333332,,
35682,2025-11-16T20:27:59.192Z,76419,28,2025-11-16T12:31:07.000Z,187.807182,20,27,1,3.1301197000000003,10.507804583333332,-7.377684883333332
16245,2025-11-16T19:25:50.531Z,76429,28,2025-11-16T11:35:06.000Z,555.468275,19,25,1,9.257804583333332,,
35686,2025-11-16T20:27:59.192Z,76429,28,2025-11-16T12:45:21.000Z,1041.807182,20,27,1,17.363453033333332,9.257804583333332,8.10564845
16248,2025-11-16T19:25:50.531Z,76439,291,2025-11-16T11:41:53.000Z,962.468275,19,25,1,16.041137916666667,,
35689,2025-11-16T20:27:59.192Z,76439,291,2025-11-16T12:31:58.000Z,238.807182,20,27,1,3.9801197000000004,16.041137916666667,-12.061018216666668
16250,2025-11-16T19:25:50.531Z,76449,18,2025-11-16T11:37:58.000Z,727.468275,19,25,1,12.12447125,,
35691,2025-11-16T20:27:59.192Z,76449,18,2025-11-16T12:44:10.000Z,970.807182,20,27,1,16.1801197,12.12447125,4.05564845
16254,2025-11-16T19:25:50.531Z,76459,291,2025-11-16T11:43:51.000Z,1080.468275,19,25,1,18.007804583333332,,
35695,2025-11-16T20:27:59.192Z,76459,291,2025-11-16T12:33:51.000Z,351.807182,20,27,1,5.863453033333333,18.007804583333332,-12.14435155
16256,2025-11-16T19:25:50.531Z,76461,28,2025-11-16T11:34:57.000Z,546.468275,19,25,1,9.107804583333332,,
35697,2025-11-16T20:27:59.192Z,76461,28,2025-11-16T12:39:37.000Z,697.807182,20,27,1,11.6301197,9.107804583333332,2.522315116666668
16258,2025-11-16T19:25:50.531Z,76469,28,2025-11-16T11:32:41.000Z,410.468275,19,25,1,6.841137916666667,,
